날짜,종가,오픈,고가,저가,거래량,변동 %
2020년 09월 17일,"2,194.10","2,135.70","2,199.50","2,135.70",-,-0.06%
2020년 09월 16일,"2,195.50","2,232.30","2,235.80","2,194.70",-,-1.07%
2020년 09월 15일,"2,219.20","2,208.90","2,233.70","2,207.00",-,1.72%
2020년 09월 14일,"2,181.80","2,184.00","2,194.50","2,164.60",-,2.12%
2020년 09월 11일,"2,136.40","2,158.90","2,176.60","2,115.10",-,-0.07%
2020년 09월 10일,"2,137.80","2,192.00","2,202.80","2,126.70",-,-1.47%
2020년 09월 09일,"2,169.60","2,157.30","2,186.30","2,135.30",-,2.89%
2020년 09월 08일,"2,108.60","2,124.90","2,174.90","2,106.70",-,-4.71%
2020년 09월 04일,"2,212.70","2,218.30","2,252.00","2,137.00",-,-0.96%
2020년 09월 03일,"2,234.20","2,324.60","2,326.60","2,221.50",-,-5.74%
2020년 09월 02일,"2,370.20","2,340.60","2,382.30","2,317.00",-,2.84%
2020년 09월 01일,"2,304.70","2,275.60","2,305.50","2,264.90",-,1.96%
2020년 08월 31일,"2,260.40","2,259.10","2,277.80","2,243.70",-,-0.16%
2020년 08월 28일,"2,264.10","2,225.80","2,264.60","2,222.20",-,1.98%
2020년 08월 27일,"2,220.10","2,258.10","2,258.10","2,208.00",-,-1.34%
2020년 08월 26일,"2,250.20","2,245.20","2,256.40","2,237.40",-,0.32%
2020년 08월 25일,"2,243.10","2,226.30","2,243.40","2,222.00",-,1.07%
2020년 08월 24일,"2,219.40","2,224.90","2,227.50","2,202.80",-,0.96%
2020년 08월 21일,"2,198.30","2,178.00","2,199.30","2,170.60",-,0.79%
2020년 08월 20일,"2,181.00","2,169.10","2,192.40","2,166.80",-,-0.90%
2020년 08월 19일,"2,200.80","2,219.40","2,221.90","2,195.80",-,-0.63%
2020년 08월 18일,"2,214.70","2,237.30","2,241.00","2,209.20",-,-0.58%
2020년 08월 17일,"2,227.60","2,215.30","2,237.80","2,215.30",-,1.22%
2020년 08월 14일,"2,200.80","2,203.10","2,227.90","2,194.40",-,-0.07%
2020년 08월 13일,"2,202.40","2,221.60","2,226.70","2,193.50",-,-1.11%
2020년 08월 12일,"2,227.20","2,173.90","2,232.00","2,168.90",-,3.36%
2020년 08월 11일,"2,154.80","2,177.10","2,199.10","2,149.50",-,-1.14%
2020년 08월 10일,"2,179.60","2,181.40","2,188.00","2,148.10",-,0.03%
2020년 08월 07일,"2,178.90","2,199.40","2,210.00","2,153.50",-,-1.18%
2020년 08월 06일,"2,204.90","2,199.00","2,207.70","2,181.80",-,-0.12%
2020년 08월 05일,"2,207.60","2,202.50","2,215.50","2,191.30",-,-0.10%
2020년 08월 04일,"2,209.80","2,177.40","2,209.90","2,174.90",-,1.49%
2020년 08월 03일,"2,177.30","2,156.60","2,181.50","2,151.20",-,1.91%
2020년 07월 31일,"2,136.40","2,144.70","2,145.40","2,104.90",-,-0.52%
2020년 07월 30일,"2,147.60","2,105.40","2,148.60","2,098.80",-,1.96%
2020년 07월 29일,"2,106.30","2,084.60","2,114.20","2,079.50",-,2.23%
2020년 07월 28일,"2,060.40","2,082.90","2,084.80","2,058.90",-,-2.10%
2020년 07월 27일,"2,104.60","2,057.00","2,105.60","2,056.50",-,3.23%
2020년 07월 24일,"2,038.70","2,024.20","2,068.70","2,010.70",-,-1.56%
2020년 07월 23일,"2,071.00","2,106.90","2,122.50","2,054.50",-,-1.64%
2020년 07월 22일,"2,105.40","2,101.80","2,120.90","2,088.30",-,0.42%
2020년 07월 21일,"2,096.60","2,125.70","2,126.60","2,089.60",-,-0.66%
2020년 07월 20일,"2,110.50","2,070.20","2,114.30","2,057.90",-,2.00%
2020년 07월 17일,"2,069.00","2,067.50","2,076.10","2,056.60",-,0.64%
2020년 07월 16일,"2,055.90","2,038.90","2,063.40","2,032.60",-,-0.40%
2020년 07월 15일,"2,064.20","2,077.50","2,077.50","2,033.20",-,-0.27%
2020년 07월 14일,"2,069.80","2,020.90","2,073.40","1,994.30",-,1.75%
2020년 07월 13일,"2,034.10","2,099.30","2,121.90","2,031.30",-,-1.72%
2020년 07월 10일,"2,069.80","2,079.60","2,083.30","2,049.60",-,-0.33%
2020년 07월 09일,"2,076.70","2,058.00","2,088.50","2,028.00",-,1.32%
2020년 07월 08일,"2,049.80","2,038.50","2,051.10","2,020.80",-,1.48%
2020년 07월 07일,"2,019.80","2,042.40","2,053.30","2,016.60",-,-1.32%
2020년 07월 06일,"2,046.80","2,030.70","2,053.00","2,030.20",-,2.67%
2020년 07월 02일,"1,993.60","1,994.20","2,011.10","1,986.40",-,1.35%
2020년 07월 01일,"1,967.00","1,993.80","1,995.90","1,966.00",-,-1.48%
2020년 06월 30일,"1,996.40","1,954.50","2,002.10","1,953.20",-,2.70%
2020년 06월 29일,"1,943.90","1,924.80","1,944.60","1,899.80",-,1.14%
2020년 06월 26일,"1,921.90","1,959.50","1,964.00","1,917.80",-,-2.00%
2020년 06월 25일,"1,961.10","1,941.60","1,963.70","1,914.30",-,0.86%
2020년 06월 24일,"1,944.30","1,976.60","1,988.20","1,930.70",-,-2.18%
2020년 06월 23일,"1,987.70","2,002.10","2,009.80","1,986.10",-,0.22%
2020년 06월 22일,"1,983.40","1,960.70","1,986.60","1,948.10",-,0.84%
2020년 06월 19일,"1,966.80","1,999.90","2,008.50","1,963.20",-,-0.67%
2020년 06월 18일,"1,980.10","1,979.10","1,989.20","1,970.00",-,-0.20%
2020년 06월 17일,"1,984.10","1,978.30","2,000.70","1,971.90",-,0.94%
2020년 06월 16일,"1,965.70","1,988.50","1,999.00","1,933.20",-,1.80%
2020년 06월 15일,"1,931.00","1,865.40","1,933.30","1,857.20",-,1.43%
2020년 06월 12일,"1,903.80","1,930.70","1,941.20","1,862.70",-,1.45%
2020년 06월 11일,"1,876.70","1,948.20","1,961.60","1,876.20",-,-6.39%
2020년 06월 10일,"2,004.70","2,006.70","2,025.10","1,999.40",-,0.33%
2020년 06월 09일,"1,998.10","1,974.90","2,006.30","1,968.80",-,-0.03%
2020년 06월 08일,"1,998.60","2,007.80","2,010.50","1,977.90",-,-0.26%
2020년 06월 05일,"2,003.80","1,998.60","2,030.50","1,997.30",-,2.57%
2020년 06월 04일,"1,953.50","1,928.00","1,968.30","1,923.30",-,0.83%
2020년 06월 03일,"1,937.50","1,915.90","1,945.10","1,915.90",-,2.87%
2020년 06월 02일,"1,883.40","1,849.70","1,884.80","1,840.40",-,2.18%
2020년 06월 01일,"1,843.20","1,841.60","1,851.20","1,828.40",-,-0.50%
2020년 05월 29일,"1,852.50","1,816.50","1,857.60","1,807.60",-,2.65%
2020년 05월 28일,"1,804.70","1,843.10","1,857.40","1,797.10",-,-2.31%
2020년 05월 27일,"1,847.30","1,823.80","1,847.50","1,774.10",-,1.47%
2020년 05월 26일,"1,820.50","1,851.60","1,856.80","1,817.70",-,1.01%
2020년 05월 22일,"1,802.30","1,790.80","1,803.60","1,772.70",-,0.63%
2020년 05월 21일,"1,791.00","1,835.30","1,839.90","1,789.50",-,-2.71%
2020년 05월 20일,"1,840.80","1,818.20","1,850.70","1,816.00",-,3.67%
2020년 05월 19일,"1,775.60","1,777.50","1,815.30","1,774.80",-,-0.39%
2020년 05월 18일,"1,782.50","1,746.70","1,789.30","1,746.10",-,4.80%
2020년 05월 15일,"1,700.90","1,681.60","1,707.00","1,669.30",-,-2.19%
2020년 05월 14일,"1,739.10","1,677.80","1,739.80","1,650.80",-,2.81%
2020년 05월 13일,"1,691.60","1,729.60","1,741.60","1,667.50",-,-1.95%
2020년 05월 12일,"1,725.20","1,784.20","1,790.70","1,724.40",-,-2.77%
2020년 05월 11일,"1,774.30","1,757.40","1,788.90","1,756.60",-,-0.07%
2020년 05월 08일,"1,775.60","1,745.20","1,777.00","1,738.40",-,2.94%
2020년 05월 07일,"1,724.90","1,740.00","1,744.50","1,716.20",-,1.01%
2020년 05월 06일,"1,707.80","1,710.50","1,734.10","1,704.10",-,1.08%
2020년 05월 05일,"1,689.50","1,690.90","1,719.90","1,679.30",-,1.70%
2020년 05월 04일,"1,661.30","1,634.30","1,663.10","1,625.80",-,1.03%
2020년 05월 01일,"1,644.40","1,682.10","1,694.00","1,639.20",-,-5.02%
2020년 04월 30일,"1,731.20","1,781.80","1,781.80","1,730.00",-,-3.70%
2020년 04월 29일,"1,797.80","1,748.30","1,803.00","1,742.60",-,4.94%
2020년 04월 28일,"1,713.20","1,760.90","1,764.90","1,712.30",-,-0.69%
2020년 04월 27일,"1,725.00","1,720.20","1,740.10","1,715.80",-,1.32%
2020년 04월 24일,"1,702.60","1,665.00","1,704.10","1,651.70",-,2.28%
2020년 04월 23일,"1,664.70","1,679.10","1,700.20","1,661.40",-,-1.04%
2020년 04월 22일,"1,682.10","1,641.40","1,690.10","1,630.10",-,5.88%
2020년 04월 21일,"1,588.70","1,642.00","1,650.20","1,582.20",-,-4.73%
2020년 04월 20일,"1,667.60","1,677.60","1,704.30","1,666.40",-,-2.23%
2020년 04월 17일,"1,705.60","1,724.00","1,724.80","1,684.70",-,0.87%
2020년 04월 16일,"1,690.90","1,677.00","1,696.30","1,654.20",-,2.61%
2020년 04월 15일,"1,647.90","1,652.90","1,657.60","1,631.10",-,-2.82%
2020년 04월 14일,"1,695.80","1,662.30","1,696.90","1,658.00",-,4.44%
2020년 04월 13일,"1,623.70","1,591.30","1,626.30","1,585.70",-,1.37%
2020년 04월 09일,"1,601.70","1,660.40","1,673.70","1,587.90",-,-2.33%
2020년 04월 08일,"1,639.90","1,608.80","1,645.00","1,590.50",-,3.44%
2020년 04월 07일,"1,585.40","1,647.90","1,648.40","1,582.70",-,-0.47%
2020년 04월 06일,"1,592.90","1,514.10","1,598.70","1,508.70",-,10.38%
2020년 04월 03일,"1,443.00","1,472.20","1,487.20","1,425.10",-,-2.14%
2020년 04월 02일,"1,474.60","1,416.60","1,476.70","1,416.60",-,3.28%
2020년 04월 01일,"1,427.70","1,455.00","1,498.00","1,414.30",-,-5.49%
2020년 03월 31일,"1,510.60","1,542.90","1,568.10","1,499.80",-,-2.25%
2020년 03월 30일,"1,545.30","1,506.50","1,547.10","1,496.00",-,3.80%
2020년 03월 27일,"1,488.80","1,512.80","1,541.50","1,485.30",-,-5.33%
2020년 03월 26일,"1,572.60","1,499.80","1,574.60","1,492.80",-,6.79%
2020년 03월 25일,"1,472.60","1,495.40","1,550.80","1,448.90",-,-1.29%
2020년 03월 24일,"1,491.80","1,434.10","1,492.80","1,425.30",-,11.15%
2020년 03월 23일,"1,342.10","1,315.20","1,366.30","1,280.80",-,3.36%
2020년 03월 20일,"1,298.50","1,375.00","1,409.00","1,296.40",-,-3.18%
2020년 03월 19일,"1,341.20","1,282.00","1,378.30","1,253.40",-,4.23%
2020년 03월 18일,"1,286.80","1,317.90","1,373.90","1,234.00",-,-9.79%
2020년 03월 17일,"1,426.50","1,332.90","1,434.30","1,282.70",-,9.84%
2020년 03월 16일,"1,298.80","1,433.60","1,446.80","1,297.10",-,-15.90%
2020년 03월 13일,"1,544.30","1,481.20","1,544.80","1,392.40",-,10.93%
2020년 03월 12일,"1,392.10","1,444.60","1,513.70","1,389.00",-,-10.91%
2020년 03월 11일,"1,562.50","1,607.40","1,625.40","1,545.70",-,-5.67%
2020년 03월 10일,"1,656.50","1,612.70","1,656.90","1,559.90",-,6.31%
2020년 03월 09일,"1,558.20","1,560.70","1,637.90","1,555.40",-,-8.34%
2020년 03월 06일,"1,699.90","1,685.50","1,713.30","1,657.70",-,-1.97%
2020년 03월 05일,"1,734.00","1,742.40","1,780.00","1,721.60",-,-3.10%
2020년 03월 04일,"1,789.60","1,737.30","1,789.70","1,715.80",-,4.94%
2020년 03월 03일,"1,705.30","1,768.10","1,797.00","1,692.10",-,-3.41%
2020년 03월 02일,"1,765.40","1,727.60","1,766.40","1,680.90",-,3.51%
2020년 02월 28일,"1,705.50","1,605.90","1,716.20","1,605.90",-,2.21%
2020년 02월 27일,"1,668.70","1,692.60","1,731.00","1,664.90",-,-4.65%
2020년 02월 26일,"1,749.90","1,761.40","1,787.80","1,739.00",-,0.22%
2020년 02월 25일,"1,746.10","1,824.70","1,826.30","1,737.30",-,-3.06%
2020년 02월 24일,"1,801.20","1,793.10","1,827.90","1,788.40",-,-4.75%
2020년 02월 21일,"1,891.10","1,936.80","1,938.40","1,883.90",-,-2.99%
2020년 02월 20일,"1,949.30","1,970.60","1,977.20","1,919.90",-,-1.53%
2020년 02월 19일,"1,979.50","1,956.60","1,982.10","1,956.60",-,2.61%
2020년 02월 18일,"1,929.10","1,920.20","1,932.80","1,916.40",-,-1.40%
2020년 02월 14일,"1,956.60","1,978.10","1,983.70","1,945.70",-,-0.19%
2020년 02월 13일,"1,960.30","1,943.00","1,974.60","1,942.80",-,0.08%
2020년 02월 12일,"1,958.80","1,951.60","1,962.00","1,950.10",-,1.44%
2020년 02월 11일,"1,931.10","1,911.30","1,940.70","1,911.30",-,2.02%
2020년 02월 10일,"1,892.80","1,850.00","1,893.00","1,850.00",-,1.53%
2020년 02월 07일,"1,864.40","1,889.90","1,891.20","1,863.60",-,-2.37%
2020년 02월 06일,"1,909.60","1,909.90","1,911.60","1,887.00",-,0.01%
2020년 02월 05일,"1,909.50","1,907.20","1,914.00","1,882.70",-,2.19%
2020년 02월 04일,"1,868.70","1,859.90","1,870.20","1,849.80",-,3.12%
2020년 02월 03일,"1,812.20","1,794.70","1,814.90","1,794.30",-,1.24%
2020년 01월 31일,"1,789.90","1,840.30","1,840.50","1,782.20",-,-3.55%
2020년 01월 30일,"1,855.80","1,844.30","1,861.80","1,820.40",-,-0.16%
2020년 01월 29일,"1,858.70","1,886.80","1,890.90","1,857.30",-,-1.83%
2020년 01월 28일,"1,893.30","1,871.10","1,899.50","1,859.90",-,2.40%
2020년 01월 27일,"1,848.90","1,863.20","1,872.90","1,846.60",-,-3.91%
2020년 01월 24일,"1,924.00","1,973.10","1,975.00","1,910.20",-,-1.10%
2020년 01월 23일,"1,945.40","1,934.40","1,945.90","1,918.40",-,0.78%
2020년 01월 22일,"1,930.20","1,930.60","1,950.60","1,924.90",-,0.80%
2020년 01월 21일,"1,915.00","1,909.50","1,922.80","1,908.40",-,-0.08%
2020년 01월 17일,"1,916.60","1,913.10","1,917.60","1,902.20",-,0.67%
2020년 01월 16일,"1,903.90","1,888.70","1,903.90","1,886.80",-,1.70%
2020년 01월 15일,"1,872.20","1,889.50","1,890.10","1,865.90",-,-1.19%
2020년 01월 14일,"1,894.60","1,892.00","1,909.10","1,884.10",-,0.20%
2020년 01월 13일,"1,890.80","1,879.90","1,892.40","1,873.70",-,1.31%
2020년 01월 10일,"1,866.30","1,886.80","1,887.90","1,862.10",-,-0.66%
2020년 01월 09일,"1,878.70","1,887.20","1,891.10","1,860.60",-,0.60%
2020년 01월 08일,"1,867.60","1,866.80","1,879.00","1,858.50",-,0.02%
2020년 01월 07일,"1,867.30","1,852.70","1,875.60","1,845.50",-,1.78%
2020년 01월 06일,"1,834.70","1,825.60","1,840.20","1,821.90",-,-1.04%
2020년 01월 03일,"1,854.00","1,850.80","1,869.70","1,848.70",-,-1.80%
2020년 01월 02일,"1,887.90","1,875.30","1,888.10","1,864.90",-,2.07%
2019년 12월 31일,"1,849.60","1,836.20","1,851.10","1,835.30",-,0.28%
2019년 12월 30일,"1,844.40","1,856.60","1,856.70","1,832.10",-,-0.76%
2019년 12월 27일,"1,858.60","1,870.60","1,871.20","1,853.90",-,-0.32%
2019년 12월 26일,"1,864.50","1,865.40","1,867.40","1,857.30",-,0.12%
2019년 12월 24일,"1,862.20","1,860.00","1,862.60","1,851.60",-,0.27%
2019년 12월 23일,"1,857.10","1,862.30","1,865.10","1,855.90",-,0.18%
2019년 12월 20일,"1,853.90","1,837.80","1,856.40","1,837.70",-,1.03%
2019년 12월 19일,"1,835.00","1,827.80","1,835.30","1,819.70",-,0.81%
2019년 12월 18일,"1,820.30","1,824.20","1,826.60","1,815.50",-,-0.09%
2019년 12월 17일,"1,821.90","1,821.90","1,825.90","1,813.50",-,0.47%
2019년 12월 16일,"1,813.30","1,817.60","1,830.10","1,813.10",-,0.96%
2019년 12월 13일,"1,796.00","1,800.00","1,824.20","1,789.40",-,-0.60%
2019년 12월 12일,"1,806.90","1,758.00","1,808.50","1,757.70",-,2.71%
2019년 12월 11일,"1,759.20","1,726.90","1,760.40","1,726.90",-,2.23%
2019년 12월 10일,"1,720.90","1,720.00","1,733.20","1,716.00",-,0.35%
2019년 12월 09일,"1,715.00","1,724.70","1,729.10","1,714.80",-,-0.54%
2019년 12월 06일,"1,724.20","1,717.80","1,728.20","1,717.30",-,1.56%
2019년 12월 05일,"1,697.70","1,699.00","1,706.20","1,690.90",-,0.37%
2019년 12월 04일,"1,691.40","1,687.30","1,697.30","1,685.30",-,1.55%
2019년 12월 03일,"1,665.70","1,653.40","1,666.30","1,647.00",-,-1.54%
2019년 12월 02일,"1,691.80","1,721.00","1,721.00","1,690.20",-,-1.46%
2019년 11월 29일,"1,716.80","1,725.80","1,729.10","1,715.80",-,-1.10%
2019년 11월 27일,"1,735.90","1,730.60","1,736.30","1,729.40",-,0.73%
2019년 11월 26일,"1,723.30","1,728.30","1,729.30","1,716.40",-,-0.50%
2019년 11월 25일,"1,731.90","1,706.60","1,732.30","1,706.60",-,2.43%
2019년 11월 22일,"1,690.80","1,699.00","1,705.30","1,686.60",-,0.00%
2019년 11월 21일,"1,690.80","1,693.20","1,706.80","1,684.40",-,-1.13%
2019년 11월 20일,"1,710.10","1,721.40","1,731.00","1,697.80",-,-1.18%
2019년 11월 19일,"1,730.50","1,749.40","1,750.30","1,721.40",-,-0.48%
2019년 11월 18일,"1,738.80","1,738.90","1,750.40","1,730.30",-,-0.24%
2019년 11월 15일,"1,742.90","1,749.70","1,758.30","1,735.40",-,0.89%
2019년 11월 14일,"1,727.60","1,724.30","1,729.50","1,715.30",-,-0.30%
2019년 11월 13일,"1,732.90","1,718.30","1,737.90","1,714.90",-,0.03%
2019년 11월 12일,"1,732.40","1,737.10","1,745.30","1,725.70",-,0.28%
2019년 11월 11일,"1,727.60","1,722.30","1,731.00","1,714.80",-,-0.53%
2019년 11월 08일,"1,736.80","1,717.80","1,736.90","1,711.00",-,0.53%
2019년 11월 07일,"1,727.70","1,741.00","1,745.70","1,719.70",-,0.70%
2019년 11월 06일,"1,715.70","1,721.50","1,722.20","1,699.50",-,-0.84%
2019년 11월 05일,"1,730.20","1,729.90","1,743.00","1,724.00",-,0.19%
2019년 11월 04일,"1,726.90","1,714.90","1,729.70","1,710.70",-,2.19%
2019년 11월 01일,"1,689.90","1,667.30","1,690.00","1,661.70",-,2.34%
2019년 10월 31일,"1,651.20","1,652.90","1,653.20","1,630.90",-,-0.62%
2019년 10월 30일,"1,661.50","1,670.90","1,671.00","1,649.70",-,-0.06%
2019년 10월 29일,"1,662.50","1,682.10","1,691.20","1,661.20",-,-0.90%
2019년 10월 28일,"1,677.60","1,662.60","1,679.70","1,662.60",-,1.75%
2019년 10월 25일,"1,648.70","1,624.70","1,650.20","1,624.60",-,2.05%
2019년 10월 24일,"1,615.50","1,600.80","1,616.10","1,595.00",-,2.47%
2019년 10월 23일,"1,576.60","1,576.30","1,590.80","1,566.50",-,-1.93%
2019년 10월 22일,"1,607.60","1,622.60","1,626.40","1,607.00",-,-0.77%
2019년 10월 21일,"1,620.00","1,606.10","1,620.80","1,601.00",-,1.88%
2019년 10월 18일,"1,590.10","1,601.90","1,608.30","1,575.30",-,-1.06%
2019년 10월 17일,"1,607.20","1,620.70","1,625.60","1,598.00",-,0.34%
2019년 10월 16일,"1,601.80","1,613.70","1,625.00","1,599.00",-,-1.47%
2019년 10월 15일,"1,625.70","1,600.70","1,629.50","1,598.50",-,2.22%
2019년 10월 14일,"1,590.40","1,588.70","1,594.10","1,583.20",-,-0.05%
2019년 10월 11일,"1,591.10","1,588.00","1,609.50","1,584.20",-,2.27%
2019년 10월 10일,"1,555.80","1,546.00","1,571.40","1,545.10",-,0.97%
2019년 10월 09일,"1,540.80","1,537.30","1,550.30","1,532.00",-,1.74%
2019년 10월 08일,"1,514.40","1,545.30","1,546.80","1,514.20",-,-3.12%
2019년 10월 07일,"1,563.20","1,572.70","1,579.20","1,562.80",-,-0.71%
2019년 10월 04일,"1,574.40","1,555.80","1,575.10","1,551.70",-,1.85%
2019년 10월 03일,"1,545.80","1,522.30","1,547.30","1,502.70",-,1.71%
2019년 10월 02일,"1,519.80","1,529.20","1,534.70","1,510.50",-,-1.58%
2019년 10월 01일,"1,544.20","1,572.20","1,588.00","1,539.00",-,-0.93%
2019년 09월 30일,"1,558.80","1,550.60","1,560.20","1,543.60",-,1.03%
2019년 09월 27일,"1,542.90","1,568.10","1,575.20","1,531.70",-,-2.36%
2019년 09월 26일,"1,580.10","1,580.40","1,585.40","1,565.60",-,0.03%
2019년 09월 25일,"1,579.60","1,542.50","1,584.20","1,532.40",-,1.78%
2019년 09월 24일,"1,552.00","1,586.70","1,590.20","1,545.00",-,-1.65%
2019년 09월 23일,"1,578.10","1,563.10","1,586.50","1,563.10",-,0.97%
2019년 09월 20일,"1,563.00","1,591.80","1,592.20","1,557.00",-,-1.83%
2019년 09월 19일,"1,592.10","1,605.10","1,608.30","1,590.50",-,-0.55%
2019년 09월 18일,"1,600.90","1,598.30","1,601.40","1,578.90",-,0.08%
2019년 09월 17일,"1,599.70","1,591.10","1,600.90","1,582.50",-,0.33%
2019년 09월 16일,"1,594.50","1,586.60","1,601.90","1,581.00",-,-0.70%
2019년 09월 13일,"1,605.70","1,610.70","1,613.80","1,598.20",-,-0.32%
2019년 09월 12일,"1,610.80","1,616.00","1,625.20","1,599.90",-,0.29%
2019년 09월 11일,"1,606.20","1,587.60","1,606.20","1,580.20",-,1.46%
2019년 09월 10일,"1,583.20","1,568.90","1,583.20","1,558.10",-,0.43%
2019년 09월 09일,"1,576.40","1,578.70","1,588.80","1,569.70",-,0.51%
2019년 09월 06일,"1,568.30","1,567.80","1,574.00","1,558.90",-,0.14%
2019년 09월 05일,"1,566.20","1,552.80","1,583.70","1,552.80",-,3.07%
2019년 09월 04일,"1,519.60","1,504.00","1,519.70","1,503.50",-,2.79%
2019년 09월 03일,"1,478.30","1,490.70","1,493.10","1,470.40",-,-1.77%
2019년 08월 30일,"1,504.90","1,511.00","1,517.30","1,497.10",-,0.61%
2019년 08월 29일,"1,495.80","1,488.00","1,505.40","1,488.00",-,2.25%
2019년 08월 28일,"1,462.80","1,446.90","1,464.80","1,437.40",-,0.60%
2019년 08월 27일,"1,454.10","1,470.70","1,475.40","1,445.80",-,-0.33%
2019년 08월 26일,"1,458.90","1,467.70","1,469.40","1,453.00",-,0.86%
2019년 08월 23일,"1,446.40","1,494.10","1,505.20","1,442.00",-,-4.36%
2019년 08월 22일,"1,512.30","1,515.80","1,520.20","1,497.00",-,-0.03%
2019년 08월 21일,"1,512.70","1,512.60","1,519.30","1,506.00",-,0.92%
2019년 08월 20일,"1,498.90","1,502.60","1,509.40","1,491.10",-,-0.54%
2019년 08월 19일,"1,507.00","1,513.10","1,519.30","1,499.50",-,1.88%
2019년 08월 16일,"1,479.30","1,454.70","1,482.70","1,454.70",-,2.78%
2019년 08월 15일,"1,439.30","1,448.50","1,452.70","1,427.20",-,-0.23%
2019년 08월 14일,"1,442.50","1,452.30","1,465.90","1,435.50",-,-3.16%
2019년 08월 13일,"1,489.70","1,447.00","1,501.20","1,436.80",-,2.95%
2019년 08월 12일,"1,447.00","1,453.30","1,464.20","1,440.00",-,-1.19%
2019년 08월 09일,"1,464.30","1,476.50","1,481.30","1,455.20",-,-1.81%
2019년 08월 08일,"1,491.30","1,464.40","1,491.60","1,455.30",-,2.70%
2019년 08월 07일,"1,452.10","1,424.90","1,455.50","1,423.60",-,0.72%
2019년 08월 06일,"1,441.80","1,448.70","1,459.70","1,425.90",-,1.28%
2019년 08월 05일,"1,423.50","1,443.20","1,446.00","1,411.70",-,-4.36%
2019년 08월 02일,"1,488.40","1,494.50","1,508.60","1,476.40",-,-1.56%
2019년 08월 01일,"1,512.00","1,539.10","1,579.50","1,498.90",-,-1.97%
2019년 07월 31일,"1,542.40","1,581.90","1,583.90","1,527.40",-,-3.22%
2019년 07월 30일,"1,593.80","1,579.10","1,597.90","1,578.20",-,-0.26%
2019년 07월 29일,"1,598.00","1,592.30","1,600.50","1,578.20",-,0.26%
2019년 07월 26일,"1,593.90","1,604.20","1,605.70","1,593.50",-,-0.02%
2019년 07월 25일,"1,594.10","1,606.60","1,608.80","1,590.40",-,-1.72%
2019년 07월 24일,"1,622.00","1,589.40","1,625.10","1,589.40",-,3.10%
2019년 07월 23일,"1,573.30","1,562.30","1,573.40","1,556.20",-,1.23%
2019년 07월 22일,"1,554.10","1,535.70","1,556.40","1,535.70",-,1.98%
2019년 07월 19일,"1,523.90","1,530.10","1,538.90","1,523.40",-,-0.20%
2019년 07월 18일,"1,527.00","1,504.80","1,530.00","1,504.50",-,1.54%
2019년 07월 17일,"1,503.90","1,508.20","1,511.70","1,500.70",-,0.28%
2019년 07월 16일,"1,499.60","1,506.70","1,508.50","1,492.60",-,-1.07%
2019년 07월 15일,"1,515.90","1,512.60","1,521.60","1,508.00",-,0.77%
2019년 07월 12일,"1,504.30","1,482.60","1,504.70","1,482.40",-,1.90%
2019년 07월 11일,"1,476.30","1,476.80","1,481.70","1,467.30",-,0.32%
2019년 07월 10일,"1,471.50","1,474.60","1,492.30","1,469.80",-,0.70%
2019년 07월 09일,"1,461.20","1,440.40","1,462.80","1,440.10",-,0.74%
2019년 07월 08일,"1,450.40","1,448.90","1,455.20","1,442.60",-,-0.77%
2019년 07월 05일,"1,461.70","1,454.10","1,464.10","1,446.50",-,-0.60%
2019년 07월 03일,"1,470.50","1,474.50","1,474.60","1,460.20",-,-0.43%
2019년 07월 02일,"1,476.80","1,491.30","1,491.30","1,470.90",-,-1.38%
2019년 07월 01일,"1,497.60","1,524.10","1,531.40","1,486.30",-,2.65%
2019년 06월 28일,"1,459.00","1,469.50","1,471.80","1,456.00",-,0.14%
2019년 06월 27일,"1,456.90","1,447.80","1,464.80","1,446.20",-,1.47%
2019년 06월 26일,"1,435.80","1,420.00","1,444.20","1,419.90",-,3.21%
2019년 06월 25일,"1,391.10","1,413.80","1,420.30","1,390.30",-,-1.48%
2019년 06월 24일,"1,412.10","1,412.70","1,418.00","1,407.70",-,0.11%
2019년 06월 21일,"1,410.50","1,414.30","1,424.80","1,408.80",-,-0.74%
2019년 06월 20일,"1,421.00","1,439.90","1,441.40","1,413.80",-,0.98%
2019년 06월 19일,"1,407.30","1,414.50","1,416.90","1,400.30",-,0.08%
2019년 06월 18일,"1,406.20","1,364.80","1,415.40","1,362.30",-,4.33%
2019년 06월 17일,"1,347.90","1,357.30","1,361.90","1,346.90",-,-0.64%
2019년 06월 14일,"1,356.60","1,351.20","1,363.20","1,348.00",-,-2.61%
2019년 06월 13일,"1,392.90","1,392.80","1,398.30","1,382.70",-,0.58%
2019년 06월 12일,"1,384.90","1,404.70","1,405.30","1,383.70",-,-2.33%
2019년 06월 11일,"1,418.00","1,439.00","1,440.80","1,408.40",-,0.29%
2019년 06월 10일,"1,413.90","1,399.10","1,430.40","1,398.90",-,2.54%
2019년 06월 07일,"1,378.80","1,369.60","1,382.60","1,365.70",-,1.15%
2019년 06월 06일,"1,363.10","1,348.10","1,368.70","1,342.70",-,1.34%
2019년 06월 05일,"1,345.10","1,365.30","1,369.50","1,328.20",-,-0.75%
2019년 06월 04일,"1,355.30","1,323.10","1,356.30","1,312.70",-,4.21%
2019년 06월 03일,"1,300.50","1,313.30","1,324.80","1,293.10",-,0.33%
2019년 05월 31일,"1,296.20","1,298.10","1,317.40","1,295.20",-,-1.45%
