날짜,종가,오픈,고가,저가,거래량,변동 %
2021년 11월 18일,"1,864.00","1,871.70","1,875.90","1,859.40",50.58K,-0.47%
2021년 11월 17일,"1,872.80","1,854.50","1,873.10","1,853.80",34.03K,0.87%
2021년 11월 16일,"1,856.70","1,867.40","1,881.90","1,853.50",24.65K,-0.67%
2021년 11월 15일,"1,869.20","1,876.30","1,876.30","1,861.00",87.36K,-0.09%
2021년 11월 12일,"1,870.80","1,866.30","1,873.30","1,849.90",28.48K,0.24%
2021년 11월 11일,"1,866.30","1,853.90","1,870.80","1,847.60",47.68K,0.85%
2021년 11월 10일,"1,850.60","1,835.70","1,872.80","1,825.20",73.44K,0.97%
2021년 11월 09일,"1,832.90","1,828.40","1,836.90","1,823.20",54.48K,0.15%
2021년 11월 08일,"1,830.20","1,822.20","1,830.40","1,815.90",39.67K,0.62%
2021년 11월 05일,"1,819.00","1,794.80","1,822.20","1,787.60",48.24K,1.30%
2021년 11월 04일,"1,795.60","1,773.00","1,802.20","1,773.00",8.08K,1.68%
2021년 11월 03일,"1,766.00","1,791.00","1,791.00","1,761.00",6.75K,-1.42%
2021년 11월 02일,"1,791.50","1,796.70","1,799.40","1,789.70",7.90K,-0.36%
2021년 11월 01일,"1,797.90","1,786.80","1,799.50","1,782.90",11.68K,0.67%
2021년 10월 29일,"1,785.90","1,803.30","1,804.20","1,774.60",9.21K,-1.04%
2021년 10월 28일,"1,804.70","1,799.90","1,814.60","1,795.20",12.55K,0.22%
2021년 10월 27일,"1,800.80","1,796.50","1,802.70","1,786.70",2.79K,0.30%
2021년 10월 26일,"1,795.40","1,810.80","1,811.20","1,784.90",3.37K,-0.74%
2021년 10월 25일,"1,808.80","1,796.40","1,813.30","1,795.30",6.08K,0.58%
2021년 10월 22일,"1,798.30","1,786.80","1,817.50","1,785.60",12.85K,0.81%
2021년 10월 21일,"1,783.80","1,784.50","1,791.60","1,780.00",1.02K,-0.17%
2021년 10월 20일,"1,786.80","1,771.50","1,791.10","1,771.10",4.21K,0.81%
2021년 10월 19일,"1,772.40","1,766.80","1,787.70","1,765.60",1.56K,0.27%
2021년 10월 18일,"1,767.60","1,769.50","1,773.60","1,762.80",1.57K,-0.15%
2021년 10월 15일,"1,770.20","1,799.40","1,799.40","1,767.00",3.80K,-1.64%
2021년 10월 14일,"1,799.80","1,795.70","1,803.60","1,789.90",4.07K,0.17%
2021년 10월 13일,"1,796.70","1,761.90","1,798.40","1,760.00",5.67K,2.02%
2021년 10월 12일,"1,761.20","1,755.70","1,771.70","1,753.80",4.82K,0.20%
2021년 10월 11일,"1,757.70","1,760.30","1,762.30","1,752.10",4.27K,-0.10%
2021년 10월 08일,"1,759.40","1,756.40","1,783.20","1,755.60",7.54K,-0.10%
2021년 10월 07일,"1,761.10","1,765.70","1,769.30","1,754.50",5.37K,-0.15%
2021년 10월 06일,"1,763.70","1,762.40","1,767.40","1,747.90",3.61K,0.05%
2021년 10월 05일,"1,762.80","1,772.90","1,772.90","1,751.10",4.83K,-0.37%
2021년 10월 04일,"1,769.40","1,762.40","1,772.60","1,749.70",2.67K,0.53%
2021년 10월 01일,"1,760.10","1,759.10","1,766.40","1,751.60",5.81K,0.09%
2021년 09월 30일,"1,758.50","1,728.10","1,766.30","1,724.50",15.87K,1.95%
2021년 09월 29일,"1,724.90","1,736.00","1,747.60","1,723.70",2.05K,-0.84%
2021년 09월 28일,"1,739.50","1,752.80","1,755.60","1,729.90",2.58K,-0.83%
2021년 09월 27일,"1,754.00","1,754.20","1,762.60","1,748.00",1.82K,0.01%
2021년 09월 24일,"1,753.80","1,746.00","1,759.90","1,743.00",1.77K,0.11%
2021년 09월 23일,"1,751.80","1,771.40","1,778.60","1,740.00",2.14K,-1.64%
2021년 09월 22일,"1,781.00","1,777.10","1,789.70","1,767.20",2.85K,0.04%
2021년 09월 21일,"1,780.30","1,767.80","1,784.60","1,761.30",2.22K,0.82%
2021년 09월 20일,"1,765.90","1,755.60","1,770.00","1,745.60",3.38K,0.71%
2021년 09월 17일,"1,753.40","1,756.80","1,769.10","1,750.00",2.61K,-0.30%
2021년 09월 16일,"1,758.70","1,798.10","1,798.60","1,747.50",1.68K,-2.13%
2021년 09월 15일,"1,796.90","1,808.30","1,809.60","1,794.10",0.93K,-0.68%
2021년 09월 14일,"1,809.20","1,796.40","1,812.70","1,783.00",1.75K,0.71%
2021년 09월 13일,"1,796.50","1,791.30","1,802.10","1,786.80",3.76K,0.13%
2021년 09월 10일,"1,794.20","1,797.90","1,807.70","1,790.40",2.89K,-0.44%
2021년 09월 09일,"1,802.10","1,793.60","1,804.80","1,787.80",5.86K,0.36%
2021년 09월 08일,"1,795.70","1,798.90","1,805.50","1,785.60",2.03K,-0.27%
2021년 09월 07일,"1,800.60","1,834.00","1,834.00","1,796.00",3.45K,-1.37%
2021년 09월 06일,"1,825.65","1,829.95","1,830.65","1,823.65",-,-0.24%
2021년 09월 05일,"1,830.05","1,832.20","1,832.50","1,829.65",-,-0.31%
2021년 09월 03일,"1,835.70","1,813.50","1,838.70","1,813.50",3.62K,1.23%
2021년 09월 02일,"1,813.40","1,818.40","1,821.00","1,809.50",2.29K,-0.25%
2021년 09월 01일,"1,818.00","1,818.60","1,824.30","1,813.80",2.59K,-0.12%
2021년 08월 31일,"1,820.10","1,814.40","1,821.80","1,806.60",0.79K,0.33%
2021년 08월 30일,"1,814.20","1,822.90","1,828.00","1,812.60",0.41K,-0.40%
2021년 08월 27일,"1,821.50","1,796.70","1,823.70","1,788.70",0.88K,1.35%
2021년 08월 26일,"1,797.20","1,795.20","1,802.10","1,783.40",0.97K,0.23%
2021년 08월 25일,"1,793.00","1,805.90","1,805.90","1,787.00",0.44K,-0.97%
2021년 08월 24일,"1,810.50","1,809.50","1,814.00","1,805.30",0.59K,0.12%
2021년 08월 23일,"1,808.30","1,783.80","1,810.30","1,780.20",1.26K,1.25%
2021년 08월 20일,"1,786.00","1,784.20","1,792.30","1,782.00",0.70K,0.05%
2021년 08월 19일,"1,785.10","1,791.50","1,796.30","1,776.60",2.50K,-0.07%
2021년 08월 18일,"1,786.40","1,790.40","1,797.50","1,784.10",1.23K,-0.19%
2021년 08월 17일,"1,789.80","1,791.00","1,799.00","1,785.00",1.72K,-0.12%
2021년 08월 16일,"1,791.90","1,782.40","1,793.00","1,775.20",0.68K,0.65%
2021년 08월 13일,"1,780.30","1,759.80","1,783.50","1,758.50",0.97K,1.51%
2021년 08월 12일,"1,753.80","1,754.60","1,760.50","1,745.30",2.63K,-0.09%
2021년 08월 11일,"1,755.40","1,732.30","1,757.80","1,728.00",3.17K,1.25%
2021년 08월 10일,"1,733.70","1,734.00","1,740.40","1,720.70",3.72K,0.30%
2021년 08월 09일,"1,728.60","1,766.00","1,766.40","1,680.00",3.69K,-2.07%
2021년 08월 06일,"1,765.10","1,806.80","1,806.80","1,762.00",3.61K,-2.53%
2021년 08월 05일,"1,810.90","1,816.60","1,818.90","1,802.10",0.83K,-0.30%
2021년 08월 04일,"1,816.40","1,820.40","1,837.40","1,811.10",1.57K,0.02%
2021년 08월 03일,"1,816.10","1,817.90","1,819.20","1,811.80",1.46K,-0.44%
2021년 08월 02일,"1,824.20","1,818.60","1,825.10","1,811.30",1.28K,0.28%
2021년 07월 30일,"1,819.10","1,834.70","1,836.10","1,817.10",1.08K,-1.01%
2021년 07월 29일,"1,837.70","1,813.50","1,838.70","1,813.50",4.34K,1.73%
2021년 07월 28일,"1,806.50","1,810.30","1,815.60","1,798.00",6.00K,0.04%
2021년 07월 27일,"1,805.70","1,802.90","1,810.30","1,799.10",2.30K,0.03%
2021년 07월 26일,"1,805.10","1,808.00","1,816.10","1,802.30",1.41K,-0.13%
2021년 07월 23일,"1,807.50","1,812.80","1,813.30","1,795.20",2.34K,-0.19%
2021년 07월 22일,"1,811.00","1,806.70","1,813.40","1,798.20",0.83K,0.11%
2021년 07월 21일,"1,809.10","1,814.50","1,817.50","1,800.00",1.56K,-0.43%
2021년 07월 20일,"1,817.00","1,819.40","1,830.70","1,811.40",1.33K,0.11%
2021년 07월 19일,"1,815.00","1,818.20","1,821.80","1,801.30",2.07K,-0.33%
2021년 07월 16일,"1,821.10","1,837.60","1,837.60","1,815.60",2.61K,-0.76%
2021년 07월 15일,"1,835.00","1,834.10","1,840.30","1,826.80",1.39K,0.22%
2021년 07월 14일,"1,831.00","1,813.20","1,835.20","1,811.60",4.39K,0.83%
2021년 07월 13일,"1,815.90","1,814.30","1,821.00","1,808.30",3.44K,0.22%
2021년 07월 12일,"1,811.90","1,814.60","1,814.70","1,797.20",2.97K,-0.26%
2021년 07월 09일,"1,816.70","1,809.00","1,818.70","1,803.00",4.97K,0.58%
2021년 07월 08일,"1,806.20","1,809.90","1,824.40","1,799.60",3.54K,-0.10%
2021년 07월 07일,"1,808.00","1,805.30","1,815.30","1,803.60",1.38K,0.43%
2021년 07월 06일,"1,800.20","1,793.70","1,821.20","1,793.40",0.98K,0.50%
2021년 07월 05일,"1,791.30","1,786.50","1,794.65","1,784.75",-,0.27%
2021년 07월 04일,"1,786.40","1,788.00","1,788.00","1,785.80",-,-0.16%
2021년 07월 02일,"1,789.30","1,783.00","1,800.90","1,781.00",0.51K,0.37%
2021년 07월 01일,"1,782.70","1,776.00","1,789.00","1,775.00",0.42K,0.28%
2021년 06월 30일,"1,777.70","1,770.00","1,779.20","1,759.50",0.48K,0.46%
2021년 06월 29일,"1,769.50","1,781.00","1,782.60","1,757.60",0.89K,-0.97%
2021년 06월 28일,"1,786.90","1,788.20","1,791.20","1,780.20",0.48K,0.16%
2021년 06월 25일,"1,784.00","1,783.00","1,797.00","1,782.60",0.52K,0.07%
2021년 06월 24일,"1,782.80","1,784.80","1,794.00","1,778.90",0.26K,-0.38%
2021년 06월 23일,"1,789.60","1,787.40","1,801.00","1,780.40",0.29K,0.35%
2021년 06월 22일,"1,783.40","1,791.30","1,793.80","1,777.20",0.54K,-0.30%
2021년 06월 21일,"1,788.80","1,770.00","1,792.00","1,770.00",0.28K,0.79%
2021년 06월 18일,"1,774.80","1,786.10","1,800.80","1,768.80",0.70K,-0.32%
2021년 06월 17일,"1,780.50","1,818.70","1,830.10","1,774.00",0.93K,-4.64%
2021년 06월 16일,"1,867.20","1,863.70","1,868.50","1,814.10",0.92K,0.27%
2021년 06월 15일,"1,862.20","1,871.50","1,876.10","1,859.00",0.26K,-0.51%
2021년 06월 14일,"1,871.80","1,882.70","1,882.70","1,852.00",0.54K,-0.73%
2021년 06월 11일,"1,885.50","1,910.20","1,910.50","1,883.00",0.65K,-0.88%
2021년 06월 10일,"1,902.20","1,894.80","1,907.60","1,880.60",4.54K,0.04%
2021년 06월 09일,"1,901.40","1,900.70","1,903.00","1,896.90",0.15K,0.06%
2021년 06월 08일,"1,900.30","1,904.50","1,910.00","1,895.20",0.90K,-0.23%
2021년 06월 07일,"1,904.60","1,890.90","1,908.20","1,890.90",0.68K,0.36%
2021년 06월 04일,"1,897.70","1,874.40","1,902.60","1,861.80",0.54K,0.99%
2021년 06월 03일,"1,879.10","1,912.30","1,912.30","1,873.90",0.68K,-1.92%
2021년 06월 02일,"1,915.80","1,904.30","1,916.10","1,903.80",0.60K,0.26%
2021년 06월 01일,"1,910.90","1,915.00","1,922.80","1,900.90",0.71K,-0.01%
2021년 05월 31일,"1,911.15","1,906.80","1,913.40","1,904.85",-,0.23%
2021년 05월 30일,"1,906.75","1,907.60","1,907.90","1,906.10",-,-0.22%
2021년 05월 28일,"1,911.00","1,902.00","1,914.00","1,893.60",0.64K,0.35%
2021년 05월 27일,"1,904.40","1,907.00","1,909.60","1,897.70",0.41K,-0.26%
2021년 05월 26일,"1,909.30","1,915.30","1,916.40","1,908.80",0.95K,0.18%
2021년 05월 25일,"1,905.90","1,887.20","1,906.00","1,887.20",0.09K,0.71%
2021년 05월 24일,"1,892.40","1,889.00","1,893.10","1,888.80",1.27K,0.42%
2021년 05월 21일,"1,884.50","1,884.30","1,891.30","1,881.80",0.39K,-0.26%
2021년 05월 20일,"1,889.50","1,883.80","1,889.80","1,875.70",0.12K,0.02%
2021년 05월 19일,"1,889.10","1,875.10","1,892.60","1,871.00",0.49K,0.71%
2021년 05월 18일,"1,875.70","1,875.60","1,882.60","1,875.60",0.24K,0.03%
2021년 05월 17일,"1,875.20","1,853.20","1,875.70","1,853.10",0.70K,1.58%
2021년 05월 14일,"1,846.10","1,846.20","1,851.60","1,845.90",0.19K,0.78%
2021년 05월 13일,"1,831.90","1,824.00","1,835.30","1,818.00",0.89K,0.08%
2021년 05월 12일,"1,830.50","1,842.40","1,842.70","1,822.00",1.81K,-0.72%
2021년 05월 11일,"1,843.80","1,847.30","1,847.30","1,827.00",0.77K,-0.09%
2021년 05월 10일,"1,845.50","1,840.40","1,849.60","1,840.40",1.72K,0.34%
2021년 05월 07일,"1,839.20","1,825.40","1,847.60","1,825.40",0.66K,0.87%
2021년 05월 06일,"1,823.40","1,802.70","1,823.70","1,801.70",0.88K,1.74%
2021년 05월 05일,"1,792.20","1,785.70","1,790.10","1,785.70",0.23K,0.46%
2021년 05월 04일,"1,784.00","1,791.50","1,802.40","1,783.80",0.21K,-0.86%
2021년 05월 03일,"1,799.50","1,784.60","1,798.80","1,784.60",0.19K,1.34%
2021년 04월 30일,"1,775.70","1,775.60","1,779.20","1,773.70",0.21K,-0.02%
2021년 04월 29일,"1,776.00","1,795.40","1,795.40","1,767.00",0.16K,-0.33%
2021년 04월 28일,"1,781.80","1,780.00","1,787.80","1,776.70",0.04K,-0.28%
2021년 04월 27일,"1,786.80","1,789.00","1,789.00","1,785.80",0.01K,-0.07%
2021년 04월 26일,"1,788.00","1,788.40","1,789.90","1,788.10",0.05K,0.13%
2021년 04월 23일,"1,785.60","1,791.90","1,802.90","1,785.40",0.20K,-0.25%
2021년 04월 22일,"1,790.10","1,794.80","1,794.80","1,788.30",0.04K,-0.62%
2021년 04월 21일,"1,801.20","1,789.20","1,804.50","1,789.20",0.03K,0.82%
2021년 04월 20일,"1,786.50","1,778.40","1,786.80","1,775.00",0.01K,0.44%
2021년 04월 19일,"1,778.70","1,795.90","1,795.90","1,779.00",0.12K,-0.53%
2021년 04월 16일,"1,788.10","1,770.50","1,790.20","1,768.30",0.11K,0.76%
2021년 04월 15일,"1,774.70","1,760.00","1,776.90","1,760.00",0.12K,1.75%
2021년 04월 14일,"1,744.10","1,752.10","1,752.10","1,743.60",0.25K,-0.64%
2021년 04월 13일,"1,755.30","1,733.10","1,754.60","1,733.10",0.05K,0.85%
2021년 04월 12일,"1,740.50","1,740.30","1,740.30","1,740.30",0.07K,-0.68%
2021년 04월 09일,"1,752.50","1,748.70","1,754.70","1,748.70",0.10K,-0.76%
2021년 04월 08일,"1,765.90","1,760.00","1,760.00","1,758.40",0.33K,0.98%
2021년 04월 07일,"1,748.80","1,749.00","1,749.00","1,748.90",0.07K,-0.08%
2021년 04월 06일,"1,750.20","1,742.80","1,750.60","1,742.80",0.12K,0.81%
2021년 04월 05일,"1,736.10","1,732.00","1,736.50","1,732.00",0.19K,0.05%
2021년 04월 01일,"1,735.20","1,717.90","1,735.40","1,717.90",0.12K,0.74%
2021년 03월 31일,"1,722.40","1,691.20","1,721.20","1,686.10",0.04K,1.75%
2021년 03월 30일,"1,692.80","1,711.00","1,711.00","1,688.80",0.20K,-1.67%
2021년 03월 29일,"1,721.60","1,736.80","1,739.00","1,715.80",0.19K,-1.15%
2021년 03월 26일,"1,741.60","1,732.50","1,740.50","1,728.10",0.11K,0.41%
2021년 03월 25일,"1,734.50","1,743.30","1,753.80","1,734.10",0.19K,-0.46%
2021년 03월 24일,"1,742.60","1,742.40","1,742.40","1,742.20",0.04K,0.44%
2021년 03월 23일,"1,734.90","1,738.00","1,738.00","1,734.30",0.01K,-0.74%
2021년 03월 22일,"1,747.80","1,746.50","1,746.50","1,736.80",0.10K,-0.18%
2021년 03월 19일,"1,751.00","1,752.40","1,752.40","1,742.10",0.11K,0.51%
2021년 03월 18일,"1,742.10","1,758.60","1,758.60","1,736.50",0.41K,0.34%
2021년 03월 17일,"1,736.20","1,737.80","1,750.40","1,737.00",0.32K,-0.25%
2021년 03월 16일,"1,740.50","1,735.70","1,741.80","1,735.70",0.16K,0.09%
2021년 03월 15일,"1,738.90","1,737.50","1,738.30","1,733.60",0.23K,0.56%
2021년 03월 12일,"1,729.30","1,729.60","1,735.80","1,722.00",0.16K,-0.21%
2021년 03월 11일,"1,732.90","1,745.70","1,745.70","1,729.10",0.38K,0.04%
2021년 03월 10일,"1,732.20","1,726.60","1,728.00","1,723.70",0.40K,0.23%
2021년 03월 09일,"1,728.20","1,691.30","1,728.10","1,691.30",0.52K,2.27%
2021년 03월 08일,"1,689.80","1,718.50","1,718.50","1,687.20",0.25K,-1.25%
2021년 03월 05일,"1,711.20","1,698.60","1,715.10","1,698.60",0.24K,-0.09%
2021년 03월 04일,"1,712.70","1,723.50","1,724.80","1,704.00",0.43K,-0.86%
2021년 03월 03일,"1,727.60","1,739.00","1,739.00","1,718.50",0.35K,-1.01%
2021년 03월 02일,"1,745.30","1,732.70","1,745.40","1,732.70",0.24K,0.62%
2021년 03월 01일,"1,734.60","1,759.50","1,759.50","1,759.50",0.25K,-0.36%
2021년 02월 26일,"1,740.90","1,769.00","1,769.00","1,730.00",0.38K,-2.54%
2021년 02월 25일,"1,786.30","1,809.00","1,809.00","1,785.50",0.40K,-1.15%
2021년 02월 24일,"1,807.10","1,819.70","1,819.70","1,798.80",0.01K,-0.41%
2021년 02월 23일,"1,814.60","1,815.80","1,815.80","1,803.80",0.02K,-0.14%
2021년 02월 22일,"1,817.10","1,797.00","1,819.00","1,797.00",0.02K,1.73%
2021년 02월 19일,"1,786.20","1,775.00","1,795.50","1,775.00",0.17K,0.13%
2021년 02월 18일,"1,783.90","1,790.60","1,790.60","1,781.70",0.14K,0.10%
2021년 02월 17일,"1,782.10","1,801.00","1,801.30","1,780.00",0.06K,-1.46%
2021년 02월 16일,"1,808.50","1,819.80","1,819.80","1,808.20",0.02K,-0.56%
2021년 02월 15일,"1,818.75","1,820.90","1,827.00","1,815.60",-,-0.13%
2021년 02월 14일,"1,821.05","1,822.45","1,826.30","1,820.15",-,-0.62%
2021년 02월 12일,"1,832.50","1,828.80","1,830.70","1,828.80",0.28K,-0.22%
2021년 02월 11일,"1,836.60","1,833.50","1,835.50","1,833.50",0.03K,-0.85%
2021년 02월 10일,"1,852.40","1,862.00","1,862.80","1,852.20",0.03K,0.28%
2021년 02월 09일,"1,847.20","1,852.60","1,857.60","1,847.00",0.05K,0.21%
2021년 02월 08일,"1,843.30","1,830.80","1,847.40","1,830.80",0.41K,1.06%
2021년 02월 05일,"1,823.90","1,813.00","1,823.80","1,813.00",0.11K,1.23%
2021년 02월 04일,"1,801.80","1,835.80","1,835.80","1,797.30",0.17K,-2.38%
2021년 02월 03일,"1,845.70","1,845.50","1,847.30","1,845.50",0.15K,0.14%
2021년 02월 02일,"1,843.10","1,851.80","1,851.80","1,841.80",0.40K,-1.52%
2021년 02월 01일,"1,871.50","1,870.00","1,875.90","1,870.00",0.26K,0.65%
2021년 01월 29일,"1,859.50","1,856.70","1,886.10","1,856.70",0.07K,0.44%
2021년 01월 28일,"1,851.30","1,848.80","1,873.80","1,848.80",0.01K,-0.44%
2021년 01월 27일,"1,859.50","1,858.80","1,860.80","1,848.80",0.02K,-0.33%
2021년 01월 26일,"1,865.60","1,868.60","1,868.60","1,857.00",0.01K,-0.21%
2021년 01월 25일,"1,869.60","1,879.20","1,879.20","1,877.80",0.01K,-0.03%
2021년 01월 22일,"1,870.20","1,852.90","1,869.70","1,852.90",0.04K,-0.49%
2021년 01월 21일,"1,879.50","1,876.50","1,879.40","1,875.70",0.06K,-0.05%
2021년 01월 20일,"1,880.50","1,880.30","1,880.30","1,880.30",0.01K,1.37%
2021년 01월 19일,"1,855.00","1,838.80","1,858.80","1,825.50",0.09K,1.00%
2021년 01월 18일,"1,836.60","1,809.65","1,839.45","1,809.65",-,1.48%
2021년 01월 17일,"1,809.75","1,826.80","1,829.10","1,803.60",-,-1.98%
2021년 01월 15일,"1,846.40","1,840.00","1,842.00","1,839.60",0.12K,-1.22%
2021년 01월 14일,"1,869.20","1,856.60","1,870.20","1,856.60",0.15K,-0.19%
2021년 01월 13일,"1,872.70","1,875.10","1,875.10","1,871.20",0.25K,0.55%
2021년 01월 12일,"1,862.40","1,862.20","1,866.00","1,858.20",0.25K,-0.39%
2021년 01월 11일,"1,869.60","1,848.10","1,867.80","1,848.10",0.83K,0.83%
2021년 01월 08일,"1,854.20","1,935.80","1,935.80","1,850.00",1.11K,-4.07%
2021년 01월 07일,"1,932.80","1,944.20","1,946.70","1,932.50",1.32K,0.19%
2021년 01월 06일,"1,929.10","1,975.90","1,979.90","1,926.50",1.13K,-2.32%
2021년 01월 05일,"1,974.90","1,965.30","1,975.50","1,965.30",1.41K,0.42%
2021년 01월 04일,"1,966.70","1,934.70","1,967.80","1,934.70",0.34K,3.42%
2021년 01월 01일,"1,901.60","1,901.60","1,901.60","1,901.60",-,-0.65%
2020년 12월 31일,"1,914.00","1,910.00","1,915.20","1,902.90",0.25K,0.12%
2020년 12월 30일,"1,911.80","1,913.90","1,913.90","1,913.90",0.12K,0.58%
2020년 12월 29일,"1,900.80","1,893.20","1,900.30","1,890.50",0.30K,0.15%
2020년 12월 28일,"1,898.00","1,900.80","1,912.00","1,885.80",0.15K,-0.11%
2020년 12월 24일,"1,900.00","1,888.90","1,897.00","1,886.90",0.08K,0.31%
2020년 12월 23일,"1,894.20","1,881.50","1,892.30","1,872.60",0.14K,0.41%
2020년 12월 22일,"1,886.50","1,891.10","1,892.00","1,875.60",0.07K,-0.62%
2020년 12월 21일,"1,898.30","1,906.70","1,906.70","1,906.70",0.08K,-0.29%
2020년 12월 18일,"1,903.90","1,893.60","1,903.70","1,892.10",0.06K,-0.05%
2020년 12월 17일,"1,904.90","1,907.80","1,907.90","1,904.60",0.18K,1.67%
2020년 12월 16일,"1,873.70","1,871.20","1,876.00","1,864.90",0.00K,0.15%
2020년 12월 15일,"1,870.90","1,850.20","1,865.70","1,850.20",0.50K,1.24%
2020년 12월 14일,"1,847.90","1,848.30","1,849.10","1,830.00",0.04K,-0.58%
2020년 12월 11일,"1,858.70","1,848.90","1,859.50","1,836.60",0.05K,0.33%
2020년 12월 10일,"1,852.50","1,866.30","1,866.30","1,866.30",0.01K,-0.03%
2020년 12월 09일,"1,853.10","1,883.10","1,883.10","1,844.00",0.11K,-1.94%
2020년 12월 08일,"1,889.80","1,877.00","1,886.60","1,874.50",0.20K,0.45%
2020년 12월 07일,"1,881.30","1,856.90","1,873.20","1,850.00",0.18K,1.39%
2020년 12월 04일,"1,855.60","1,850.00","1,860.40","1,842.80",0.07K,0.03%
2020년 12월 03일,"1,855.10","1,859.60","1,862.30","1,858.80",0.01K,0.57%
2020년 12월 02일,"1,844.60","1,844.30","1,844.30","1,836.90",0.06K,0.55%
2020년 12월 01일,"1,834.60","1,826.80","1,826.80","1,826.80",0.06K,2.08%
2020년 11월 30일,"1,797.20","1,795.10","1,795.10","1,788.00",0.04K,-0.42%
2020년 11월 27일,"1,804.80","1,836.70","1,836.80","1,836.70",0.03K,-0.12%
2020년 11월 26일,"1,807.00","1,806.25","1,816.80","1,804.20",-,-1.12%
2020년 11월 25일,"1,827.50","1,835.90","1,835.90","1,825.00",0.11K,-0.08%
2020년 11월 24일,"1,829.00","1,826.60","1,828.00","1,826.60",0.01K,-1.81%
2020년 11월 23일,"1,862.70","1,885.20","1,889.60","1,846.50",0.00K,-1.77%
2020년 11월 20일,"1,896.30","1,889.70","1,893.80","1,889.70",0.00K,0.58%
2020년 11월 19일,"1,885.30","1,873.30","1,877.50","1,870.00",0.17K,-0.62%
2020년 11월 18일,"1,897.10","1,894.50","1,894.50","1,894.50",0.06K,-0.72%
2020년 11월 17일,"1,910.90","1,906.20","1,906.20","1,903.50",0.11K,-0.20%
2020년 11월 16일,"1,914.80","1,903.10","1,904.70","1,903.00",0.08K,-0.06%
2020년 11월 13일,"1,915.90","1,894.90","1,913.90","1,894.90",0.13K,0.69%
2020년 11월 12일,"1,902.80","1,897.50","1,897.50","1,897.50",0.00K,0.67%
2020년 11월 11일,"1,890.20","1,886.50","1,886.50","1,886.50",0.01K,-0.85%
2020년 11월 10일,"1,906.50","1,900.10","1,900.10","1,900.10",0.00K,1.19%
2020년 11월 09일,"1,884.00","1,896.80","1,896.80","1,896.80",0.02K,-4.95%
2020년 11월 06일,"1,982.20","1,975.10","1,975.10","1,975.10",0.00K,0.29%
2020년 11월 05일,"1,976.40","1,948.40","1,968.30","1,948.40",0.00K,2.66%
2020년 11월 04일,"1,925.10","1,936.70","1,936.70","1,936.70",0.00K,-0.70%
2020년 11월 03일,"1,938.60","1,912.60","1,928.00","1,912.60",0.22K,0.91%
2020년 11월 02일,"1,921.10","1,920.90","1,920.90","1,920.90",0.00K,0.67%
2020년 10월 30일,"1,908.30","1,900.50","1,900.50","1,900.50",0.00K,0.60%
2020년 10월 29일,"1,896.90","1,907.60","1,907.60","1,907.60",0.01K,-0.63%
2020년 10월 28일,"1,908.90","1,909.70","1,909.70","1,909.70",0.00K,-1.70%
2020년 10월 27일,"1,942.00","1,921.40","1,933.50","1,921.40",0.06K,0.31%
2020년 10월 26일,"1,936.00","1,919.00","1,926.10","1,919.00",0.06K,0.05%
2020년 10월 23일,"1,935.10","1,926.30","1,926.40","1,924.60",0.04K,0.05%
2020년 10월 22일,"1,934.10","1,940.50","1,940.50","1,907.60",0.18K,-1.25%
2020년 10월 21일,"1,958.50","1,925.10","1,948.60","1,925.10",0.16K,0.72%
2020년 10월 20일,"1,944.50","1,922.90","1,936.60","1,921.90",0.11K,0.17%
2020년 10월 19일,"1,941.20","1,941.90","1,941.90","1,941.90",0.12K,0.25%
2020년 10월 16일,"1,936.40","1,934.40","1,934.40","1,927.50",0.06K,-0.12%
2020년 10월 15일,"1,938.80","1,923.20","1,923.20","1,919.20",0.00K,0.04%
2020년 10월 14일,"1,938.00","1,929.40","1,929.40","1,926.70",0.25K,0.70%
2020년 10월 13일,"1,924.50","1,939.90","1,939.90","1,939.90",0.01K,-1.75%
2020년 10월 12일,"1,958.70","1,953.50","1,957.70","1,948.70",0.01K,0.14%
2020년 10월 09일,"1,956.00","1,930.50","1,956.20","1,929.50",0.01K,1.58%
2020년 10월 08일,"1,925.50","1,902.80","1,916.20","1,899.00",0.00K,0.31%
2020년 10월 07일,"1,919.50","1,918.10","1,918.10","1,918.10",0.01K,-0.87%
2020년 10월 06일,"1,936.30","1,937.20","1,942.20","1,900.50",0.10K,-0.55%
2020년 10월 05일,"1,947.00","1,937.00","1,937.00","1,937.00",0.11K,0.65%
2020년 10월 02일,"1,934.40","1,929.60","1,933.70","1,921.30",0.12K,-0.45%
2020년 10월 01일,"1,943.20","1,927.60","1,935.50","1,921.20",0.18K,1.07%
2020년 09월 30일,"1,922.70","1,925.10","1,925.10","1,925.10",0.00K,-0.39%
2020년 09월 29일,"1,930.20","1,907.40","1,921.20","1,907.40",0.05K,1.10%
2020년 09월 28일,"1,909.20","1,883.70","1,905.50","1,872.00",0.35K,0.86%
2020년 09월 25일,"1,892.90","1,885.10","1,885.10","1,880.00",0.06K,-0.54%
2020년 09월 24일,"1,903.10","1,879.90","1,892.60","1,874.70",0.26K,0.41%
2020년 09월 23일,"1,895.30","1,919.40","1,919.40","1,919.40",0.01K,-2.11%
2020년 09월 22일,"1,936.10","1,937.90","1,940.50","1,925.50",0.09K,-0.13%
2020년 09월 21일,"1,938.60","1,945.50","1,945.50","1,945.50",0.00K,-2.61%
2020년 09월 18일,"1,990.50","1,974.20","1,982.00","1,973.60",0.08K,0.62%
