날짜,종가,오픈,고가,저가,거래량,변동 %
2019-11-14,"2,766.60","2,766.60","2,766.60","2,766.60",-,-0.72%
2019-11-15,"2,773.90","2,773.90","2,773.90","2,773.90",-,0.26%
2019-11-18,"2,753.30","2,753.30","2,753.30","2,753.30",-,-0.74%
2019-11-19,"2,761.90","2,761.90","2,761.90","2,761.90",-,0.31%
2019-11-20,"2,757.90","2,757.90","2,757.90","2,757.90",-,-0.14%
2019-11-21,"2,745.10","2,745.10","2,745.10","2,745.10",-,-0.46%
2019-11-22,"2,757.30","2,757.30","2,757.30","2,757.30",-,0.44%
2019-11-25,"2,752.10","2,752.10","2,752.10","2,752.10",-,-0.19%
2019-11-26,"2,774.50","2,774.50","2,774.50","2,774.50",-,0.81%
2019-11-27,"2,780.30","2,780.30","2,780.30","2,780.30",-,0.21%
2019-11-28,"2,754.90","2,754.90","2,754.90","2,754.90",-,-0.91%
2019-11-29,"2,749.00","2,749.00","2,749.00","2,749.00",-,-0.21%
2019-12-02,"2,755.10","2,755.10","2,755.10","2,755.10",-,0.22%
2019-12-03,"2,719.80","2,719.80","2,719.80","2,719.80",-,-1.28%
2019-12-04,"2,736.60","2,736.60","2,736.60","2,736.60",-,0.62%
2019-12-05,"2,732.10","2,732.10","2,732.10","2,732.10",-,-0.16%
2019-12-06,"2,767.20","2,767.20","2,767.20","2,767.20",-,1.28%
2019-12-09,"2,782.90","2,782.90","2,782.90","2,782.90",-,0.57%
2019-12-10,"2,790.10","2,790.10","2,790.10","2,790.10",-,0.26%
2019-12-11,"2,812.60","2,812.60","2,812.60","2,812.60",-,0.81%
2019-12-12,"2,829.20","2,829.20","2,829.20","2,829.20",-,0.59%
2019-12-13,"2,818.30","2,818.30","2,818.30","2,818.30",-,-0.39%
2019-12-16,"2,841.80","2,841.80","2,841.80","2,841.80",-,0.83%
2019-12-17,"2,833.40","2,833.40","2,833.40","2,833.40",-,-0.30%
2019-12-18,"2,834.40","2,834.40","2,834.40","2,834.40",-,0.04%
2019-12-19,"2,860.30","2,860.30","2,860.30","2,860.30",-,0.91%
2019-12-20,"2,859.70","2,859.70","2,859.70","2,859.70",-,-0.02%
2019-12-23,"2,854.00","2,854.00","2,854.00","2,854.00",-,-0.20%
2019-12-24,"2,862.40","2,862.40","2,862.40","2,862.40",-,0.29%
2019-12-27,"2,866.60","2,866.60","2,866.60","2,866.60",-,0.15%
2019-12-30,"2,868.80","2,868.80","2,868.80","2,868.80",-,0.08%
2019-12-31,"2,843.30","2,843.30","2,843.30","2,843.30",-,-0.89%
2020-01-02,"2,851.70","2,851.70","2,851.70","2,851.70",-,0.30%
2020-01-03,"2,831.40","2,831.40","2,831.40","2,831.40",-,-0.71%
2020-01-06,"2,839.20","2,839.20","2,839.20","2,839.20",-,0.28%
2020-01-07,"2,841.30","2,841.30","2,841.30","2,841.30",-,0.07%
2020-01-08,"2,851.00","2,851.00","2,851.00","2,851.00",-,0.34%
2020-01-09,"2,857.90","2,857.90","2,857.90","2,857.90",-,0.24%
2020-01-10,"2,864.70","2,864.70","2,864.70","2,864.70",-,0.24%
2020-01-13,"2,882.20","2,882.20","2,882.20","2,882.20",-,0.61%
2020-01-14,"2,887.10","2,887.10","2,887.10","2,887.10",-,0.17%
2020-01-15,"2,892.70","2,892.70","2,892.70","2,892.70",-,0.19%
2020-01-16,"2,893.60","2,893.60","2,893.60","2,893.60",-,0.03%
2020-01-17,"2,892.60","2,892.60","2,892.60","2,892.60",-,-0.03%
2020-01-20,"2,894.30","2,894.30","2,894.30","2,894.30",-,0.06%
2020-01-21,"2,867.60","2,867.60","2,867.60","2,867.60",-,-0.92%
2020-01-22,"2,842.10","2,842.10","2,842.10","2,842.10",-,-0.89%
2020-01-23,"2,792.40","2,792.40","2,792.40","2,792.40",-,-1.75%
2020-01-24,"2,763.60","2,763.60","2,763.60","2,763.60",-,-1.03%
2020-01-27,"2,688.80","2,688.80","2,688.80","2,688.80",-,-2.71%
2020-01-28,"2,672.50","2,672.50","2,672.50","2,672.50",-,-0.61%
2020-01-29,"2,645.40","2,645.40","2,645.40","2,645.40",-,-1.01%
2020-01-30,"2,627.50","2,627.50","2,627.50","2,627.50",-,-0.68%
2020-01-31,"2,629.90","2,629.90","2,629.90","2,629.90",-,0.09%
2020-02-03,"2,592.60","2,592.60","2,592.60","2,592.60",-,-1.42%
2020-02-04,"2,619.50","2,619.50","2,619.50","2,619.50",-,1.04%
2020-02-05,"2,668.30","2,668.30","2,668.30","2,668.30",-,1.86%
2020-02-06,"2,678.80","2,678.80","2,678.80","2,678.80",-,0.39%
2020-02-07,"2,638.50","2,638.50","2,638.50","2,638.50",-,-1.50%
2020-02-10,"2,631.30","2,631.30","2,631.30","2,631.30",-,-0.27%
2020-02-11,"2,671.50","2,671.50","2,671.50","2,671.50",-,1.53%
2020-02-12,"2,676.80","2,676.80","2,676.80","2,676.80",-,0.20%
2020-02-13,"2,699.40","2,699.40","2,699.40","2,699.40",-,0.84%
2020-02-14,"2,674.50","2,674.50","2,674.50","2,674.50",-,-0.92%
2020-02-17,"2,691.40","2,691.40","2,691.40","2,691.40",-,0.63%
2020-02-18,"2,674.40","2,674.40","2,674.40","2,674.40",-,-0.63%
2020-02-19,"2,671.30","2,671.30","2,671.30","2,671.30",-,-0.12%
2020-02-20,"2,654.10","2,654.10","2,654.10","2,654.10",-,-0.64%
2020-02-21,"2,660.50","2,660.50","2,660.50","2,660.50",-,0.24%
2020-02-24,"2,625.20","2,625.20","2,625.20","2,625.20",-,-1.33%
2020-02-25,"2,628.80","2,628.80","2,628.80","2,628.80",-,0.14%
2020-02-26,"2,623.00","2,623.00","2,623.00","2,623.00",-,-0.22%
2020-02-27,"2,598.80","2,598.80","2,598.80","2,598.80",-,-0.92%
2020-02-28,"2,606.90","2,606.90","2,606.90","2,606.90",-,0.31%
2020-03-02,"2,639.20","2,639.20","2,639.20","2,639.20",-,1.24%
2020-03-03,"2,624.60","2,624.60","2,624.60","2,624.60",-,-0.55%
2020-03-04,"2,633.20","2,633.20","2,633.20","2,633.20",-,0.33%
2020-03-05,"2,635.70","2,635.70","2,635.70","2,635.70",-,0.09%
2020-03-06,"2,602.50","2,602.50","2,602.50","2,602.50",-,-1.26%
2020-03-09,"2,577.50","2,577.50","2,577.50","2,577.50",-,-0.96%
2020-03-10,"2,590.40","2,590.40","2,590.40","2,590.40",-,0.50%
2020-03-11,"2,568.50","2,568.50","2,568.50","2,568.50",-,-0.85%
2020-03-12,"2,523.60","2,523.60","2,523.60","2,523.60",-,-1.75%
2020-03-13,"2,546.50","2,546.50","2,546.50","2,546.50",-,0.91%
2020-03-16,"2,486.20","2,486.20","2,486.20","2,486.20",-,-2.37%
2020-03-17,"2,416.30","2,416.30","2,416.30","2,416.30",-,-2.81%
2020-03-18,"2,308.40","2,308.40","2,308.40","2,308.40",-,-4.47%
2020-03-19,"2,318.90","2,318.90","2,318.90","2,318.90",-,0.45%
2020-03-20,"2,302.20","2,302.20","2,302.20","2,302.20",-,-0.72%
2020-03-23,"2,231.90","2,231.90","2,231.90","2,231.90",-,-3.05%
2020-03-24,"2,277.60","2,277.60","2,277.60","2,277.60",-,2.05%
2020-03-25,"2,297.80","2,297.80","2,297.80","2,297.80",-,0.89%
2020-03-26,"2,288.40","2,288.40","2,288.40","2,288.40",-,-0.41%
2020-03-27,"2,294.20","2,294.20","2,294.20","2,294.20",-,0.25%
2020-03-30,"2,283.30","2,283.30","2,283.30","2,283.30",-,-0.48%
2020-03-31,"2,335.30","2,335.30","2,335.30","2,335.30",-,2.28%
2020-04-01,"2,278.00","2,278.00","2,278.00","2,278.00",-,-2.45%
2020-04-02,"2,299.50","2,299.50","2,299.50","2,299.50",-,0.94%
2020-04-03,"2,275.70","2,275.70","2,275.70","2,275.70",-,-1.04%
2020-04-06,"2,288.50","2,288.50","2,288.50","2,288.50",-,0.56%
2020-04-07,"2,338.60","2,338.60","2,338.60","2,338.60",-,2.19%
2020-04-08,"2,320.30","2,320.30","2,320.30","2,320.30",-,-0.78%
2020-04-09,"2,341.40","2,341.40","2,341.40","2,341.40",-,0.91%
2020-04-14,"2,391.80","2,391.80","2,391.80","2,391.80",-,2.15%
